po_id,warehouse_id,product_id,po_price_total,po_price_per_unit,unit,manufacturing_date,po_date,arrival_date,expire_date,qty
PO-01574,WH-01,PRD-0040,144028.12,78.79,ชิ้น,2024-01-24,2024-01-25,2024-02-12,2024-06-22,1828
PO-01575,WH-01,PRD-0050,228336.6,217.05,ชิ้น,2024-12-24,2024-12-25,2024-12-26,2024-12-28,1052
PO-01576,WH-03,PRD-0073,145029.08,87.79,ชิ้น,2024-12-12,2024-12-18,2024-12-31,2025-11-26,1652
PO-01577,WH-03,PRD-0079,13399.05,18.23,ชิ้น,2023-12-02,2023-12-09,2023-12-15,2027-10-18,735
PO-01578,WH-01,PRD-0082,149330.5,142.9,ชิ้น,2023-12-02,2023-12-06,2023-12-15,2026-10-03,1045
PO-01579,WH-02,PRD-0012,256664.9,198.35,ชิ้น,2023-12-05,2023-12-12,2023-12-30,2025-12-27,1294
PO-01580,WH-01,PRD-0042,31428.8,75.55,ชิ้น,2024-11-08,2024-11-11,2024-11-14,2025-03-15,416
PO-01581,WH-03,PRD-0094,26146.68,54.93,ชิ้น,2024-04-18,2024-04-25,2024-05-05,2025-08-19,476
PO-01582,WH-02,PRD-0088,193852.08,105.24,ชิ้น,2024-04-03,2024-04-05,2024-04-11,2025-11-29,1842
PO-01583,WH-03,PRD-0069,52825.64,101.98,ชิ้น,2024-05-03,2024-05-07,2024-05-15,2025-03-26,518
PO-01584,WH-01,PRD-0030,37246.23,65.69,ชิ้น,2024-04-21,2024-04-25,2024-04-28,2025-03-12,567
PO-01585,WH-03,PRD-0048,57232.03,55.19,ชิ้น,2024-01-21,2024-01-23,2024-02-04,2025-09-21,1037
PO-01586,WH-01,PRD-0012,142129.57,243.79,ชิ้น,2023-12-09,2023-12-14,2023-12-31,2025-12-31,583
PO-01587,WH-03,PRD-0060,308543.31,177.63,ชิ้น,2024-01-03,2024-01-05,2024-01-06,2025-05-12,1737
PO-01588,WH-01,PRD-0038,125071.76,100.54,ชิ้น,2024-04-04,2024-04-08,2024-04-24,2025-02-09,1244
PO-01589,WH-02,PRD-0084,48714.0,52.95,ชิ้น,2023-12-02,2023-12-04,2023-12-06,2026-03-13,920
PO-01590,WH-03,PRD-0090,226804.05,133.65,ชิ้น,2023-12-15,2023-12-16,2023-12-20,2025-05-05,1697
PO-01591,WH-03,PRD-0093,59793.11,52.13,ชิ้น,2024-04-04,2024-04-05,2024-04-15,2025-03-08,1147
PO-01592,WH-03,PRD-0027,6706.62,30.21,ชิ้น,2023-12-06,2023-12-09,2023-12-17,2025-11-16,222
PO-01593,WH-02,PRD-0056,228553.45,199.61,ชิ้น,2024-01-24,2024-01-31,2024-02-01,2025-04-27,1145
PO-01594,WH-03,PRD-0063,36776.48,176.81,ชิ้น,2023-12-26,2023-12-27,2024-01-16,2025-06-24,208
PO-01595,WH-02,PRD-0086,198709.94,148.07,ชิ้น,2023-12-02,2023-12-06,2023-12-16,2026-04-01,1342
PO-01596,WH-02,PRD-0017,52195.68,32.46,ชิ้น,2023-12-02,2023-12-03,2023-12-17,2026-09-10,1608
PO-01597,WH-03,PRD-0083,94098.16,67.99,ชิ้น,2023-12-02,2023-12-04,2023-12-18,2028-10-26,1384
PO-01598,WH-03,PRD-0075,17635.8,38.76,ชิ้น,2023-12-03,2023-12-06,2023-12-15,2025-12-25,455
PO-01599,WH-03,PRD-0023,71810.41,45.71,ชิ้น,2023-12-02,2023-12-06,2023-12-08,2026-10-27,1571
PO-01600,WH-01,PRD-0007,18162.05,40.45,ชิ้น,2025-04-29,2025-05-03,2025-05-14,2025-12-08,449
PO-01601,WH-03,PRD-0083,115969.4,58.6,ชิ้น,2023-12-02,2023-12-08,2023-12-09,2028-10-26,1979
PO-01602,WH-02,PRD-0087,462414.16,240.34,ชิ้น,2023-12-02,2023-12-04,2023-12-14,2026-05-18,1924
PO-01603,WH-01,PRD-0095,16767.36,68.16,ชิ้น,2024-02-18,2024-02-19,2024-03-03,2025-01-31,246
PO-01604,WH-02,PRD-0053,9116.25,72.93,ชิ้น,2024-01-09,2024-01-12,2024-01-23,2025-05-25,125
PO-01605,WH-03,PRD-0095,78476.19,64.91,ชิ้น,2024-01-19,2024-01-26,2024-02-08,2025-01-01,1209
PO-01606,WH-01,PRD-0055,31881.99,67.69,ชิ้น,2024-02-06,2024-02-08,2024-02-13,2025-11-02,471
PO-01607,WH-01,PRD-0018,91333.45,147.55,ชิ้น,2024-02-21,2024-02-23,2024-03-13,2025-07-26,619
PO-01608,WH-01,PRD-0017,41892.59,29.69,ชิ้น,2023-12-02,2023-12-05,2023-12-18,2026-09-10,1411
PO-01609,WH-03,PRD-0018,15961.48,150.58,ชิ้น,2024-05-19,2024-05-25,2024-06-14,2025-10-22,106
PO-01610,WH-01,PRD-0097,108606.24,60.64,ชิ้น,2023-12-02,2023-12-09,2023-12-16,2027-05-17,1791
PO-01611,WH-03,PRD-0033,22082.46,32.57,ชิ้น,2023-12-02,2023-12-07,2023-12-11,2026-07-08,678
PO-01612,WH-01,PRD-0025,34400.08,25.22,ชิ้น,2024-06-04,2024-06-09,2024-06-22,2024-08-13,1364
PO-01613,WH-01,PRD-0015,16545.76,44.24,ชิ้น,2023-12-02,2023-12-07,2023-12-16,2028-06-27,374
PO-01614,WH-02,PRD-0043,81935.26,56.86,ชิ้น,2024-04-09,2024-04-11,2024-04-21,2024-10-16,1441
PO-01615,WH-03,PRD-0024,95566.8,110.1,ชิ้น,2023-12-11,2023-12-16,2023-12-31,2025-12-16,868
PO-01616,WH-01,PRD-0055,22963.36,56.84,ชิ้น,2024-02-05,2024-02-09,2024-02-23,2025-11-01,404
PO-01617,WH-02,PRD-0025,12208.42,30.07,ชิ้น,2025-07-21,2025-07-24,2025-08-01,2025-09-29,406
PO-01618,WH-02,PRD-0056,291720.33,215.61,ชิ้น,2024-04-04,2024-04-07,2024-04-26,2025-07-07,1353
PO-01619,WH-03,PRD-0071,305115.3,229.41,ชิ้น,2024-10-15,2024-10-19,2024-10-27,2025-11-29,1330
PO-01620,WH-02,PRD-0046,91942.93,52.27,ชิ้น,2024-11-08,2024-11-09,2024-11-13,2024-11-14,1759
PO-01621,WH-02,PRD-0052,44350.11,25.83,ชิ้น,2024-01-04,2024-01-07,2024-01-23,2025-02-06,1717
PO-01622,WH-02,PRD-0098,43509.12,116.96,ชิ้น,2023-12-05,2023-12-12,2024-01-02,2025-12-27,372
PO-01623,WH-01,PRD-0066,101630.98,77.11,ชิ้น,2025-01-31,2025-02-02,2025-02-03,2025-02-08,1318
PO-01624,WH-02,PRD-0035,245553.15,148.55,ชิ้น,2024-07-13,2024-07-15,2024-07-22,2024-07-27,1653
PO-01625,WH-03,PRD-0075,30483.12,37.68,ชิ้น,2023-12-09,2023-12-16,2023-12-25,2025-12-31,809
PO-01626,WH-02,PRD-0098,121957.32,129.88,ชิ้น,2023-12-05,2023-12-08,2023-12-15,2025-12-27,939
PO-01627,WH-03,PRD-0072,47569.72,32.12,ชิ้น,2023-12-02,2023-12-06,2023-12-11,2027-01-08,1481
PO-01628,WH-03,PRD-0098,243817.74,131.58,ชิ้น,2023-12-07,2023-12-13,2023-12-21,2025-12-29,1853
PO-01629,WH-02,PRD-0020,147436.0,317.75,ชิ้น,2024-06-17,2024-06-21,2024-07-10,2025-10-12,464
PO-01630,WH-02,PRD-0020,70783.2,271.2,ชิ้น,2024-01-12,2024-01-14,2024-02-04,2025-05-08,261
PO-01631,WH-03,PRD-0059,44872.86,30.34,ชิ้น,2024-08-01,2024-08-03,2024-08-24,2025-12-31,1479
PO-01632,WH-01,PRD-0071,158963.35,222.95,ชิ้น,2024-11-03,2024-11-06,2024-11-20,2025-12-18,713
PO-01633,WH-02,PRD-0071,276683.88,257.62,ชิ้น,2024-04-06,2024-04-12,2024-05-01,2025-05-21,1074
PO-01634,WH-02,PRD-0004,51963.52,31.36,ชิ้น,2023-12-19,2023-12-21,2023-12-31,2025-12-31,1657
PO-01635,WH-02,PRD-0073,106980.32,85.04,ชิ้น,2024-10-12,2024-10-17,2024-11-04,2025-09-26,1258
PO-01636,WH-01,PRD-0085,125793.0,139.77,ชิ้น,2024-01-28,2024-02-03,2024-02-20,2025-07-24,900
PO-01637,WH-01,PRD-0011,41053.76,47.96,ชิ้น,2025-05-12,2025-05-18,2025-05-25,2025-10-22,856
PO-01638,WH-02,PRD-0089,21427.56,92.76,ชิ้น,2023-12-25,2023-12-29,2024-01-05,2024-04-10,231
PO-01639,WH-01,PRD-0061,187505.71,226.73,ชิ้น,2025-11-08,2025-11-09,2025-11-10,2025-11-11,827
PO-01640,WH-02,PRD-0013,74011.56,64.47,ชิ้น,2025-04-08,2025-04-13,2025-04-14,2025-06-05,1148
PO-01641,WH-01,PRD-0072,27340.91,32.51,ชิ้น,2023-12-02,2023-12-07,2023-12-14,2027-01-08,841
PO-01642,WH-01,PRD-0016,15243.0,50.81,ชิ้น,2024-06-22,2024-06-29,2024-07-06,2025-06-16,300
PO-01643,WH-02,PRD-0076,74715.6,45.2,ชิ้น,2023-12-14,2023-12-16,2023-12-27,2025-12-13,1653
PO-01644,WH-02,PRD-0083,97182.98,55.03,ชิ้น,2023-12-02,2023-12-07,2023-12-28,2028-10-26,1766
PO-01645,WH-02,PRD-0022,466363.5,262.74,ชิ้น,2024-11-18,2024-11-19,2024-11-20,2024-11-22,1775
PO-01646,WH-03,PRD-0025,7518.08,27.64,ชิ้น,2025-07-23,2025-07-30,2025-08-18,2025-10-01,272
PO-01647,WH-02,PRD-0081,12360.36,169.32,ชิ้น,2025-07-10,2025-07-12,2025-07-17,2025-07-20,73
PO-01648,WH-01,PRD-0086,183643.2,129.6,ชิ้น,2023-12-02,2023-12-08,2023-12-22,2026-04-01,1417
PO-01649,WH-02,PRD-0090,198034.2,130.2,ชิ้น,2024-03-28,2024-03-29,2024-04-18,2025-08-17,1521
PO-01650,WH-02,PRD-0053,101231.74,70.99,ชิ้น,2024-03-25,2024-03-27,2024-04-07,2025-08-09,1426
PO-01651,WH-03,PRD-0029,11351.46,40.98,ชิ้น,2025-01-03,2025-01-04,2025-01-10,2025-04-04,277
PO-01652,WH-03,PRD-0045,1933.44,18.24,ชิ้น,2024-01-20,2024-01-26,2024-02-03,2025-12-19,106
PO-01653,WH-03,PRD-0073,53003.24,87.32,ชิ้น,2023-12-19,2023-12-26,2023-12-29,2024-12-02,607
PO-01654,WH-01,PRD-0025,13650.2,26.05,ชิ้น,2024-09-05,2024-09-07,2024-09-23,2024-11-14,524
PO-01655,WH-02,PRD-0086,256674.52,146.17,ชิ้น,2023-12-02,2023-12-09,2023-12-16,2026-04-01,1756
PO-01656,WH-02,PRD-0088,128988.9,112.95,ชิ้น,2024-02-12,2024-02-13,2024-03-03,2025-10-09,1142
PO-01657,WH-03,PRD-0070,35058.16,59.12,ชิ้น,2024-02-03,2024-02-04,2024-02-18,2024-08-11,593
PO-01658,WH-03,PRD-0064,80447.74,163.18,ชิ้น,2023-12-02,2023-12-05,2023-12-23,2026-01-26,493
PO-01659,WH-01,PRD-0012,170467.8,195.94,ชิ้น,2023-12-06,2023-12-11,2024-01-01,2025-12-28,870
PO-01660,WH-03,PRD-0091,75584.04,53.72,ชิ้น,2023-12-27,2023-12-28,2024-01-07,2024-08-28,1407
PO-01661,WH-01,PRD-0084,127652.0,67.9,ชิ้น,2023-12-02,2023-12-04,2023-12-21,2026-03-13,1880
PO-01662,WH-02,PRD-0072,53209.17,29.61,ชิ้น,2023-12-02,2023-12-03,2023-12-16,2027-01-08,1797
PO-01663,WH-01,PRD-0070,121816.05,77.05,ชิ้น,2024-01-11,2024-01-13,2024-01-23,2024-07-19,1581
PO-01664,WH-01,PRD-0019,85007.13,47.73,ชิ้น,2023-12-02,2023-12-05,2023-12-22,2028-07-16,1781
PO-01665,WH-02,PRD-0096,103220.01,154.29,ชิ้น,2024-02-19,2024-02-20,2024-02-27,2025-05-14,669
PO-01666,WH-01,PRD-0041,35343.94,174.97,ชิ้น,2024-05-28,2024-06-01,2024-06-20,2025-12-04,202
PO-01667,WH-01,PRD-0086,169128.0,162.0,ชิ้น,2023-12-02,2023-12-07,2023-12-11,2026-04-01,1044
PO-01668,WH-03,PRD-0027,22996.48,27.64,ชิ้น,2023-12-22,2023-12-29,2024-01-14,2025-12-02,832
PO-01669,WH-03,PRD-0013,101352.68,54.52,ชิ้น,2025-04-22,2025-04-23,2025-04-30,2025-06-19,1859
PO-01670,WH-03,PRD-0018,43980.0,175.92,ชิ้น,2024-02-19,2024-02-26,2024-02-27,2025-07-24,250
PO-01671,WH-02,PRD-0018,323335.65,169.73,ชิ้น,2024-07-11,2024-07-12,2024-07-18,2025-12-14,1905
PO-01672,WH-03,PRD-0067,14873.32,8.78,ชิ้น,2024-09-23,2024-09-24,2024-09-28,2025-04-09,1694
PO-01673,WH-03,PRD-0017,36055.8,36.42,ชิ้น,2023-12-02,2023-12-05,2023-12-16,2026-09-10,990
PO-01674,WH-02,PRD-0018,356809.32,181.86,ชิ้น,2024-06-16,2024-06-21,2024-06-28,2025-11-19,1962
PO-01675,WH-02,PRD-0056,367943.63,205.67,ชิ้น,2024-08-09,2024-08-13,2024-08-23,2025-11-11,1789
PO-01676,WH-01,PRD-0055,68677.92,53.28,ชิ้น,2024-02-10,2024-02-17,2024-02-20,2025-11-06,1289
PO-01677,WH-03,PRD-0005,56183.52,52.41,ชิ้น,2024-01-27,2024-02-02,2024-02-15,2025-04-05,1072
PO-01678,WH-03,PRD-0016,25389.12,39.92,ชิ้น,2024-10-25,2024-10-27,2024-10-31,2025-10-19,636
PO-01679,WH-02,PRD-0045,32914.18,17.83,ชิ้น,2024-01-16,2024-01-18,2024-01-21,2025-12-15,1846
PO-01680,WH-01,PRD-0043,38278.24,52.58,ชิ้น,2025-02-17,2025-02-23,2025-03-01,2025-08-26,728
PO-01681,WH-01,PRD-0050,180457.2,204.6,ชิ้น,2024-11-18,2024-11-19,2024-11-20,2024-11-22,882
PO-01682,WH-01,PRD-0042,117993.7,73.7,ชิ้น,2024-10-16,2024-10-17,2024-10-18,2025-02-20,1601
PO-01683,WH-03,PRD-0018,127294.08,160.32,ชิ้น,2024-06-03,2024-06-10,2024-06-13,2025-11-06,794
PO-01684,WH-02,PRD-0091,64665.3,51.94,ชิ้น,2024-09-09,2024-09-14,2024-10-01,2025-05-12,1245
PO-01685,WH-02,PRD-0046,42263.22,49.78,ชิ้น,2025-05-03,2025-05-04,2025-05-05,2025-05-09,849
PO-01686,WH-02,PRD-0004,9788.22,36.66,ชิ้น,2023-12-12,2023-12-16,2023-12-31,2025-12-24,267
PO-01687,WH-03,PRD-0045,38637.12,20.04,ชิ้น,2023-12-25,2023-12-28,2024-01-14,2025-11-23,1928
PO-01688,WH-01,PRD-0038,218957.7,122.05,ชิ้น,2024-07-18,2024-07-24,2024-07-27,2025-05-25,1794
PO-01689,WH-01,PRD-0059,22073.44,26.03,ชิ้น,2024-06-13,2024-06-19,2024-07-01,2025-11-12,848
PO-01690,WH-02,PRD-0052,2597.66,25.22,ชิ้น,2023-12-06,2023-12-10,2023-12-11,2025-01-08,103
PO-01691,WH-01,PRD-0085,32701.08,149.32,ชิ้น,2024-05-17,2024-05-20,2024-05-24,2025-11-11,219
PO-01692,WH-01,PRD-0029,79344.22,45.97,ชิ้น,2025-09-25,2025-09-29,2025-10-05,2025-12-25,1726
PO-01693,WH-01,PRD-0034,322644.06,194.13,ชิ้น,2024-03-24,2024-03-31,2024-04-04,2025-10-04,1662
PO-01694,WH-01,PRD-0001,90336.72,66.62,ชิ้น,2023-12-02,2023-12-06,2023-12-20,2026-09-12,1356
PO-01695,WH-03,PRD-0070,12080.2,71.06,ชิ้น,2024-03-13,2024-03-17,2024-03-22,2024-09-19,170
PO-01696,WH-01,PRD-0069,6430.45,98.93,ชิ้น,2024-02-26,2024-02-28,2024-03-16,2025-01-18,65
PO-01697,WH-01,PRD-0093,14973.92,50.08,ชิ้น,2025-01-10,2025-01-16,2025-01-22,2025-12-14,299
PO-01698,WH-01,PRD-0018,59617.44,174.32,ชิ้น,2024-01-17,2024-01-19,2024-02-06,2025-06-21,342
PO-01699,WH-02,PRD-0020,21907.0,288.25,ชิ้น,2024-07-30,2024-08-02,2024-08-07,2025-11-24,76
PO-01700,WH-01,PRD-0068,35532.54,45.38,ชิ้น,2024-09-29,2024-10-04,2024-10-14,2025-07-30,783
PO-01701,WH-01,PRD-0005,29712.96,48.87,ชิ้น,2024-09-10,2024-09-13,2024-09-28,2025-11-18,608
PO-01702,WH-01,PRD-0078,26858.15,51.95,ชิ้น,2025-01-05,2025-01-06,2025-01-10,2025-10-04,517
PO-01703,WH-02,PRD-0032,53298.24,37.64,ชิ้น,2024-10-18,2024-10-20,2024-10-26,2024-10-31,1416
PO-01704,WH-02,PRD-0100,339398.86,174.14,ชิ้น,2025-09-20,2025-09-22,2025-09-23,2025-10-03,1949
PO-01705,WH-02,PRD-0056,61978.8,213.72,ชิ้น,2024-06-03,2024-06-07,2024-06-25,2025-09-05,290
PO-01706,WH-03,PRD-0006,67961.48,42.37,ชิ้น,2024-08-04,2024-08-05,2024-08-08,2024-08-16,1604
PO-01707,WH-01,PRD-0070,105410.47,58.79,ชิ้น,2024-10-04,2024-10-05,2024-10-25,2025-04-12,1793
PO-01708,WH-03,PRD-0037,196237.86,99.06,ชิ้น,2024-05-04,2024-05-05,2024-05-25,2025-02-05,1981
PO-01709,WH-01,PRD-0043,109111.09,65.69,ชิ้น,2024-03-08,2024-03-14,2024-03-23,2024-09-14,1661
PO-01710,WH-02,PRD-0037,120712.68,101.61,ชิ้น,2024-07-21,2024-07-24,2024-08-14,2025-04-24,1188
PO-01711,WH-03,PRD-0017,3680.32,29.68,ชิ้น,2023-12-02,2023-12-08,2023-12-25,2026-09-10,124
PO-01712,WH-03,PRD-0087,439496.31,225.73,ชิ้น,2023-12-02,2023-12-03,2023-12-16,2026-05-18,1947
PO-01713,WH-02,PRD-0029,58474.3,54.7,ชิ้น,2025-06-26,2025-07-02,2025-07-03,2025-09-25,1069
PO-01714,WH-01,PRD-0087,222522.3,222.3,ชิ้น,2023-12-02,2023-12-09,2023-12-13,2026-05-18,1001
PO-01715,WH-01,PRD-0086,33512.91,134.59,ชิ้น,2023-12-02,2023-12-08,2023-12-28,2026-04-01,249
PO-01716,WH-03,PRD-0093,46540.8,48.48,ชิ้น,2024-04-02,2024-04-09,2024-04-22,2025-03-06,960
PO-01717,WH-03,PRD-0077,3373.5,43.25,ชิ้น,2024-05-19,2024-05-24,2024-06-04,2025-05-19,78
PO-01718,WH-02,PRD-0045,32888.16,19.86,ชิ้น,2024-01-07,2024-01-10,2024-01-11,2025-12-06,1656
PO-01719,WH-02,PRD-0070,29846.88,69.09,ชิ้น,2023-12-02,2023-12-09,2023-12-23,2024-06-09,432
PO-01720,WH-02,PRD-0078,68098.8,56.28,ชิ้น,2024-11-19,2024-11-22,2024-12-04,2025-08-18,1210
PO-01721,WH-03,PRD-0020,402615.16,311.14,ชิ้น,2024-07-08,2024-07-09,2024-07-22,2025-11-02,1294
PO-01722,WH-03,PRD-0009,5608.36,37.64,ชิ้น,2023-12-02,2023-12-06,2023-12-21,2026-05-13,149
PO-01723,WH-01,PRD-0031,31114.88,31.88,ชิ้น,2024-03-06,2024-03-10,2024-03-12,2025-10-26,976
PO-01724,WH-02,PRD-0011,26771.19,38.19,ชิ้น,2025-01-29,2025-01-30,2025-02-07,2025-07-11,701
PO-01725,WH-03,PRD-0054,92228.85,77.05,ชิ้น,2025-06-19,2025-06-20,2025-06-25,2025-12-10,1197
PO-01726,WH-01,PRD-0046,55674.0,41.24,ชิ้น,2024-09-14,2024-09-15,2024-09-19,2024-09-20,1350
PO-01727,WH-02,PRD-0093,71121.75,54.25,ชิ้น,2024-10-24,2024-10-29,2024-11-11,2025-09-27,1311
PO-01728,WH-02,PRD-0038,70014.99,104.97,ชิ้น,2025-02-02,2025-02-06,2025-02-12,2025-12-10,667
PO-01729,WH-01,PRD-0042,74789.36,65.72,ชิ้น,2024-06-07,2024-06-09,2024-06-14,2024-10-12,1138
PO-01730,WH-01,PRD-0033,16281.45,33.57,ชิ้น,2023-12-02,2023-12-03,2023-12-05,2026-07-08,485
PO-01731,WH-01,PRD-0036,153664.0,156.8,ชิ้น,2024-10-12,2024-10-13,2024-10-15,2024-10-16,980
PO-01732,WH-01,PRD-0044,309456.23,156.37,ชิ้น,2025-08-07,2025-08-08,2025-08-14,2025-08-18,1979
PO-01733,WH-02,PRD-0069,68478.35,98.53,ชิ้น,2025-02-07,2025-02-12,2025-02-13,2025-12-31,695
PO-01734,WH-01,PRD-0050,354430.38,201.61,ชิ้น,2024-12-23,2024-12-24,2024-12-25,2024-12-27,1758
PO-01735,WH-01,PRD-0036,116974.55,145.31,ชิ้น,2024-08-02,2024-08-03,2024-08-04,2024-08-06,805
PO-01736,WH-01,PRD-0085,229006.8,173.49,ชิ้น,2024-05-22,2024-05-27,2024-06-06,2025-11-16,1320
PO-01737,WH-01,PRD-0046,86435.64,44.19,ชิ้น,2024-02-24,2024-02-26,2024-02-29,2024-03-01,1956
PO-01738,WH-01,PRD-0069,108405.0,96.36,ชิ้น,2023-12-25,2023-12-28,2023-12-29,2024-11-16,1125
PO-01739,WH-03,PRD-0018,156215.41,166.01,ชิ้น,2024-07-20,2024-07-26,2024-08-15,2025-12-23,941
PO-01740,WH-01,PRD-0077,39215.12,41.02,ชิ้น,2024-08-06,2024-08-09,2024-08-15,2025-08-06,956
PO-01741,WH-01,PRD-0077,71056.2,40.65,ชิ้น,2024-05-04,2024-05-05,2024-05-19,2025-05-04,1748
PO-01742,WH-03,PRD-0060,396426.6,203.4,ชิ้น,2024-02-01,2024-02-04,2024-02-12,2025-06-10,1949
PO-01743,WH-01,PRD-0076,76739.52,40.56,ชิ้น,2023-12-21,2023-12-23,2024-01-08,2025-12-20,1892
PO-01744,WH-02,PRD-0001,33560.16,66.72,ชิ้น,2023-12-02,2023-12-09,2023-12-21,2026-09-12,503
PO-01745,WH-01,PRD-0097,30250.51,61.61,ชิ้น,2023-12-02,2023-12-04,2023-12-23,2027-05-17,491
PO-01746,WH-03,PRD-0021,1327.7,9.35,ชิ้น,2023-12-02,2023-12-09,2023-12-21,2028-06-17,142
PO-01747,WH-01,PRD-0001,18000.26,50.14,ชิ้น,2023-12-02,2023-12-03,2023-12-22,2026-09-12,359
PO-01748,WH-01,PRD-0007,52988.4,43.08,ชิ้น,2024-08-07,2024-08-09,2024-08-21,2025-03-18,1230
PO-01749,WH-01,PRD-0080,103201.2,98.1,ชิ้น,2024-02-26,2024-02-27,2024-02-28,2024-02-29,1052
PO-01750,WH-03,PRD-0008,25328.3,269.45,ชิ้น,2025-07-19,2025-07-21,2025-07-23,2025-07-25,94
PO-01751,WH-02,PRD-0013,19669.64,56.36,ชิ้น,2024-11-14,2024-11-18,2024-11-27,2025-01-11,349
PO-01752,WH-02,PRD-0090,25258.55,139.55,ชิ้น,2024-03-05,2024-03-08,2024-03-28,2025-07-25,181
PO-01753,WH-01,PRD-0040,109176.66,70.94,ชิ้น,2024-04-26,2024-04-28,2024-04-29,2024-09-23,1539
PO-01754,WH-02,PRD-0037,175455.04,114.08,ชิ้น,2024-03-22,2024-03-24,2024-04-01,2024-12-24,1538
PO-01755,WH-02,PRD-0011,61488.18,44.46,ชิ้น,2025-03-22,2025-03-29,2025-04-16,2025-09-01,1383
PO-01756,WH-01,PRD-0099,52849.17,83.49,ชิ้น,2024-04-28,2024-05-02,2024-05-12,2025-02-28,633
PO-01757,WH-02,PRD-0032,3621.4,47.65,ชิ้น,2024-04-01,2024-04-04,2024-04-10,2024-04-14,76
PO-01758,WH-03,PRD-0026,429625.68,328.46,ชิ้น,2024-03-17,2024-03-18,2024-03-21,2024-03-22,1308
PO-01759,WH-02,PRD-0058,52457.9,56.65,ชิ้น,2023-12-02,2023-12-08,2023-12-22,2028-04-24,926
PO-01760,WH-01,PRD-0044,95681.15,126.73,ชิ้น,2025-03-28,2025-03-31,2025-04-07,2025-04-08,755
PO-01761,WH-01,PRD-0054,23228.46,75.91,ชิ้น,2024-05-13,2024-05-18,2024-05-21,2024-11-03,306
PO-01762,WH-03,PRD-0090,97551.86,137.98,ชิ้น,2023-12-16,2023-12-20,2023-12-23,2025-05-06,707
PO-01763,WH-03,PRD-0093,8080.56,46.98,ชิ้น,2024-04-05,2024-04-06,2024-04-10,2025-03-09,172
PO-01764,WH-02,PRD-0051,114911.64,86.27,ชิ้น,2025-02-26,2025-02-27,2025-03-01,2025-03-02,1332
PO-01765,WH-02,PRD-0081,243767.8,181.24,ชิ้น,2024-11-09,2024-11-10,2024-11-13,2024-11-19,1345
PO-01766,WH-01,PRD-0020,411727.5,283.95,ชิ้น,2024-09-03,2024-09-06,2024-09-25,2025-12-29,1450
PO-01767,WH-01,PRD-0020,464309.94,253.86,ชิ้น,2024-08-22,2024-08-28,2024-09-07,2025-12-17,1829
PO-01768,WH-03,PRD-0083,48176.14,60.07,ชิ้น,2023-12-02,2023-12-06,2023-12-09,2028-10-26,802
PO-01769,WH-02,PRD-0011,68250.6,38.3,ชิ้น,2024-10-16,2024-10-18,2024-10-19,2025-03-28,1782
PO-01770,WH-01,PRD-0006,90771.16,46.03,ชิ้น,2025-03-10,2025-03-13,2025-03-17,2025-03-22,1972
PO-01771,WH-03,PRD-0073,110578.14,91.69,ชิ้น,2024-02-16,2024-02-23,2024-03-02,2025-01-30,1206
PO-01772,WH-03,PRD-0090,25197.38,126.62,ชิ้น,2024-02-06,2024-02-10,2024-02-22,2025-06-27,199
PO-01773,WH-03,PRD-0077,60992.28,45.79,ชิ้น,2024-06-13,2024-06-17,2024-07-07,2025-06-13,1332
PO-01774,WH-01,PRD-0027,35411.4,34.38,ชิ้น,2024-01-05,2024-01-11,2024-01-20,2025-12-16,1030
PO-01775,WH-02,PRD-0014,116117.0,83.0,ชิ้น,2024-02-27,2024-03-02,2024-03-16,2025-12-28,1399
PO-01776,WH-03,PRD-0044,30726.92,156.77,ชิ้น,2024-11-15,2024-11-16,2024-11-25,2024-11-26,196
PO-01777,WH-01,PRD-0018,36624.96,150.72,ชิ้น,2024-02-10,2024-02-16,2024-02-17,2025-07-15,243
PO-01778,WH-02,PRD-0050,82355.35,213.91,ชิ้น,2025-01-07,2025-01-08,2025-01-09,2025-01-11,385
PO-01779,WH-02,PRD-0056,406984.75,223.25,ชิ้น,2024-03-23,2024-03-30,2024-04-11,2025-06-25,1823
PO-01780,WH-01,PRD-0009,36945.78,35.22,ชิ้น,2023-12-02,2023-12-05,2023-12-16,2026-05-13,1049
PO-01781,WH-01,PRD-0045,39566.88,23.22,ชิ้น,2024-01-02,2024-01-09,2024-01-21,2025-12-01,1704
PO-01782,WH-02,PRD-0087,171115.56,246.92,ชิ้น,2023-12-02,2023-12-06,2023-12-26,2026-05-18,693
PO-01783,WH-02,PRD-0061,153648.0,264.0,ชิ้น,2025-05-08,2025-05-09,2025-05-10,2025-05-11,582
PO-01784,WH-01,PRD-0021,6758.0,10.9,ชิ้น,2023-12-02,2023-12-07,2023-12-17,2028-06-17,620
PO-01785,WH-02,PRD-0091,79397.5,45.37,ชิ้น,2024-10-11,2024-10-15,2024-11-05,2025-06-13,1750
PO-01786,WH-02,PRD-0018,11923.06,195.46,ชิ้น,2024-04-28,2024-04-30,2024-05-19,2025-10-01,61
PO-01787,WH-02,PRD-0054,74668.02,89.53,ชิ้น,2024-11-07,2024-11-14,2024-11-18,2025-04-30,834
PO-01788,WH-03,PRD-0019,7892.22,49.02,ชิ้น,2023-12-02,2023-12-09,2023-12-14,2028-07-16,161
PO-01789,WH-02,PRD-0097,125084.41,67.87,ชิ้น,2023-12-02,2023-12-06,2023-12-12,2027-05-17,1843
