stock_movement_id,po_id,receive_date,transfer_date,store_id,warehouse_id,qty
SM-02606,PO-00738,2025-08-27,2025-08-27,STR-004,WH-01,58
SM-02607,PO-00963,2023-12-09,2023-12-13,STR-006,WH-03,128
SM-02608,PO-01529,2023-12-13,2023-12-17,STR-008,WH-01,137
SM-02609,PO-01820,2024-01-08,2024-01-10,STR-004,WH-02,109
SM-02610,PO-01372,2025-06-26,2025-06-27,STR-009,WH-01,22
SM-02611,PO-00848,2023-12-16,2023-12-19,STR-002,WH-02,191
SM-02612,PO-02418,2024-01-21,2024-01-22,STR-008,WH-01,75
SM-02613,PO-00005,2025-02-03,2025-02-04,STR-008,WH-01,171
SM-02614,PO-00747,2023-12-24,2023-12-28,STR-009,WH-01,31
SM-02615,PO-02362,2025-01-30,2025-02-03,STR-010,WH-03,77
SM-02616,PO-01616,2024-02-25,2024-02-29,STR-007,WH-01,164
SM-02617,PO-02038,2024-09-16,2024-09-18,STR-005,WH-02,33
SM-02618,PO-01882,2023-12-20,2023-12-23,STR-002,WH-02,68
SM-02619,PO-01509,2025-03-22,2025-03-27,STR-007,WH-02,178
SM-02620,PO-01004,2024-01-04,2024-01-06,STR-001,WH-03,99
SM-02621,PO-00808,2025-06-09,2025-06-12,STR-007,WH-01,193
SM-02622,PO-00592,2023-12-15,2023-12-20,STR-006,WH-02,124
SM-02623,PO-01556,2024-09-24,2024-09-27,STR-008,WH-03,196
SM-02624,PO-00044,2024-08-08,2024-08-09,STR-008,WH-01,24
SM-02625,PO-02045,2024-04-25,2024-04-25,STR-003,WH-02,177
SM-02626,PO-02439,2024-06-07,2024-06-07,STR-005,WH-02,78
SM-02627,PO-01701,2024-09-28,2024-10-02,STR-002,WH-01,32
SM-02628,PO-01067,2024-06-17,2024-06-22,STR-010,WH-01,62
SM-02629,PO-01659,2024-01-01,2024-01-06,STR-004,WH-01,111
SM-02630,PO-00722,2025-12-03,2025-12-03,STR-008,WH-02,188
SM-02631,PO-01222,2024-02-11,2024-02-16,STR-005,WH-02,19
SM-02632,PO-02389,2024-08-08,2024-08-11,STR-006,WH-03,96
SM-02633,PO-01611,2023-12-11,2023-12-12,STR-007,WH-03,25
SM-02634,PO-01614,2024-04-22,2024-04-24,STR-004,WH-02,192
SM-02635,PO-00484,2025-08-31,2025-09-01,STR-001,WH-03,59
SM-02636,PO-01061,2023-12-29,2024-01-03,STR-001,WH-01,128
SM-02637,PO-00228,2024-01-01,2024-01-02,STR-005,WH-01,33
SM-02638,PO-00838,2024-02-02,2024-02-06,STR-006,WH-02,171
SM-02639,PO-01010,2024-06-26,2024-06-29,STR-010,WH-01,50
SM-02640,PO-01978,2023-12-12,2023-12-15,STR-003,WH-03,158
SM-02641,PO-02229,2023-12-08,2023-12-12,STR-007,WH-02,130
SM-02642,PO-00251,2023-12-14,2023-12-17,STR-006,WH-01,142
SM-02643,PO-02428,2025-03-04,2025-03-05,STR-010,WH-01,131
SM-02644,PO-00366,2025-05-05,2025-05-05,STR-003,WH-03,164
SM-02645,PO-01574,2024-02-14,2024-02-15,STR-010,WH-01,93
SM-02646,PO-01198,2025-09-01,2025-09-05,STR-009,WH-02,12
SM-02647,PO-00204,2023-12-23,2023-12-25,STR-003,WH-03,65
SM-02648,PO-00430,2024-04-06,2024-04-10,STR-004,WH-03,140
SM-02649,PO-02343,2024-12-05,2024-12-08,STR-004,WH-03,117
SM-02650,PO-00081,2024-01-11,2024-01-13,STR-003,WH-03,121
SM-02651,PO-02233,2024-09-01,2024-09-02,STR-009,WH-01,102
SM-02652,PO-02047,2025-07-13,2025-07-15,STR-008,WH-02,199
SM-02653,PO-02489,2024-12-26,2024-12-29,STR-002,WH-01,54
SM-02654,PO-01534,2023-12-29,2024-01-03,STR-002,WH-01,100
SM-02655,PO-01695,2024-03-23,2024-03-27,STR-002,WH-03,103
SM-02656,PO-01377,2023-12-11,2023-12-13,STR-009,WH-01,49
SM-02657,PO-00902,2024-03-19,2024-03-19,STR-006,WH-02,186
SM-02658,PO-02240,2024-02-08,2024-02-12,STR-006,WH-02,181
SM-02659,PO-00106,2023-12-15,2023-12-16,STR-007,WH-03,180
SM-02660,PO-00620,2023-12-17,2023-12-19,STR-003,WH-03,165
SM-02661,PO-00913,2024-01-14,2024-01-16,STR-004,WH-02,149
SM-02662,PO-01798,2024-03-01,2024-03-05,STR-009,WH-02,36
SM-02663,PO-01535,2023-12-26,2023-12-31,STR-004,WH-03,176
SM-02664,PO-01680,2025-03-02,2025-03-04,STR-005,WH-01,115
SM-02665,PO-02156,2024-01-10,2024-01-10,STR-005,WH-03,78
SM-02666,PO-01690,2023-12-13,2023-12-16,STR-005,WH-02,51
SM-02667,PO-00139,2024-09-18,2024-09-20,STR-008,WH-02,143
SM-02668,PO-01006,2024-04-11,2024-04-12,STR-002,WH-02,150
SM-02669,PO-01448,2024-03-04,2024-03-09,STR-001,WH-03,22
SM-02670,PO-02212,2023-12-11,2023-12-15,STR-008,WH-03,199
SM-02671,PO-01272,2023-12-21,2023-12-24,STR-006,WH-02,148
SM-02672,PO-00456,2023-12-31,2024-01-05,STR-001,WH-01,12
SM-02673,PO-00446,2024-02-14,2024-02-19,STR-001,WH-03,63
SM-02674,PO-01993,2024-03-27,2024-03-30,STR-010,WH-01,74
SM-02675,PO-02047,2025-07-13,2025-07-18,STR-007,WH-02,64
SM-02676,PO-01830,2024-02-27,2024-03-03,STR-009,WH-02,119
SM-02677,PO-01544,2024-11-11,2024-11-14,STR-004,WH-01,109
SM-02678,PO-01354,2023-12-22,2023-12-24,STR-004,WH-01,86
SM-02679,PO-01820,2024-01-08,2024-01-13,STR-008,WH-02,114
SM-02680,PO-00938,2025-04-17,2025-04-22,STR-004,WH-02,28
SM-02681,PO-00640,2023-12-26,2023-12-31,STR-007,WH-02,39
SM-02682,PO-00305,2025-03-02,2025-03-04,STR-006,WH-03,65
SM-02683,PO-01987,2023-12-11,2023-12-16,STR-005,WH-02,173
SM-02684,PO-02043,2025-06-03,2025-06-06,STR-004,WH-02,22
SM-02685,PO-01324,2023-12-21,2023-12-26,STR-003,WH-02,84
SM-02686,PO-00036,2023-12-15,2023-12-16,STR-006,WH-03,74
SM-02687,PO-01939,2023-12-26,2023-12-27,STR-003,WH-03,169
SM-02688,PO-01959,2024-01-08,2024-01-10,STR-010,WH-02,162
SM-02689,PO-00312,2023-12-08,2023-12-13,STR-005,WH-03,134
SM-02690,PO-01847,2024-05-02,2024-05-04,STR-004,WH-01,14
SM-02691,PO-02344,2025-04-03,2025-04-06,STR-009,WH-02,158
SM-02692,PO-00471,2024-05-10,2024-05-11,STR-010,WH-02,122
SM-02693,PO-01221,2025-04-04,2025-04-06,STR-008,WH-03,109
SM-02694,PO-01786,2024-05-19,2024-05-24,STR-006,WH-02,38
SM-02695,PO-02166,2024-01-20,2024-01-25,STR-009,WH-03,125
SM-02696,PO-01227,2025-02-06,2025-02-11,STR-009,WH-02,184
SM-02697,PO-01419,2024-10-26,2024-10-27,STR-006,WH-03,72
SM-02698,PO-00464,2023-12-11,2023-12-14,STR-010,WH-02,77
SM-02699,PO-01082,2024-05-31,2024-06-01,STR-010,WH-03,121
SM-02700,PO-00996,2025-10-17,2025-10-19,STR-010,WH-03,96
SM-02701,PO-01962,2024-06-13,2024-06-17,STR-005,WH-03,133
SM-02702,PO-01138,2025-03-14,2025-03-14,STR-004,WH-03,30
SM-02703,PO-00581,2025-05-19,2025-05-22,STR-004,WH-03,141
SM-02704,PO-01865,2024-07-05,2024-07-07,STR-008,WH-03,28
SM-02705,PO-00334,2024-03-02,2024-03-07,STR-009,WH-01,130
SM-02706,PO-01361,2023-12-15,2023-12-20,STR-006,WH-01,181
SM-02707,PO-02204,2023-12-05,2023-12-07,STR-004,WH-03,162
SM-02708,PO-00166,2023-12-28,2023-12-31,STR-001,WH-02,160
SM-02709,PO-00051,2023-12-12,2023-12-15,STR-006,WH-02,199
SM-02710,PO-00465,2025-04-02,2025-04-02,STR-008,WH-03,92
SM-02711,PO-02255,2024-05-10,2024-05-11,STR-006,WH-01,92
SM-02712,PO-02324,2024-01-25,2024-01-27,STR-002,WH-01,80
SM-02713,PO-01241,2024-08-28,2024-09-01,STR-003,WH-01,42
SM-02714,PO-01923,2023-12-20,2023-12-20,STR-002,WH-02,166
SM-02715,PO-00960,2024-01-01,2024-01-05,STR-004,WH-01,96
SM-02716,PO-00970,2023-12-05,2023-12-07,STR-004,WH-01,192
SM-02717,PO-01510,2024-01-16,2024-01-19,STR-010,WH-02,159
SM-02718,PO-02219,2024-11-10,2024-11-14,STR-001,WH-01,50
SM-02719,PO-02064,2024-05-12,2024-05-12,STR-003,WH-03,162
SM-02720,PO-01653,2023-12-31,2024-01-04,STR-001,WH-03,153
SM-02721,PO-02003,2024-09-03,2024-09-07,STR-006,WH-03,139
SM-02722,PO-02262,2024-04-24,2024-04-28,STR-003,WH-03,58
SM-02723,PO-01905,2024-10-08,2024-10-09,STR-007,WH-01,160
SM-02724,PO-01921,2024-01-27,2024-02-01,STR-008,WH-03,174
SM-02725,PO-02112,2024-02-29,2024-03-04,STR-004,WH-02,115
SM-02726,PO-00112,2024-10-06,2024-10-11,STR-010,WH-01,137
SM-02727,PO-02062,2025-02-21,2025-02-22,STR-006,WH-02,24
SM-02728,PO-01198,2025-09-02,2025-09-03,STR-005,WH-02,123
SM-02729,PO-00576,2024-05-15,2024-05-17,STR-010,WH-03,166
SM-02730,PO-00112,2024-10-05,2024-10-09,STR-002,WH-01,166
SM-02731,PO-00948,2023-12-27,2023-12-29,STR-003,WH-01,35
SM-02732,PO-01457,2023-12-24,2023-12-29,STR-003,WH-03,50
SM-02733,PO-01416,2023-12-31,2024-01-02,STR-005,WH-01,14
SM-02734,PO-01363,2024-02-25,2024-02-26,STR-010,WH-02,198
SM-02735,PO-01439,2024-05-20,2024-05-21,STR-007,WH-03,27
SM-02736,PO-01880,2023-12-11,2023-12-13,STR-008,WH-01,159
SM-02737,PO-02258,2025-09-04,2025-09-07,STR-008,WH-01,173
SM-02738,PO-01294,2025-12-11,2025-12-12,STR-009,WH-03,151
SM-02739,PO-01886,2025-02-19,2025-02-24,STR-001,WH-01,87
SM-02740,PO-00030,2024-01-29,2024-02-01,STR-008,WH-01,61
SM-02741,PO-02256,2024-08-19,2024-08-21,STR-001,WH-02,199
SM-02742,PO-01606,2024-02-15,2024-02-19,STR-006,WH-01,46
SM-02743,PO-01792,2024-07-31,2024-08-05,STR-009,WH-01,104
SM-02744,PO-00137,2024-08-25,2024-08-26,STR-008,WH-02,99
SM-02745,PO-00337,2024-10-25,2024-10-29,STR-004,WH-03,165
SM-02746,PO-01702,2025-01-10,2025-01-11,STR-008,WH-01,42
SM-02747,PO-02191,2024-03-09,2024-03-13,STR-002,WH-03,150
SM-02748,PO-00993,2024-01-29,2024-01-30,STR-009,WH-01,56
SM-02749,PO-01981,2023-12-27,2023-12-29,STR-009,WH-03,125
SM-02750,PO-02332,2023-12-14,2023-12-15,STR-009,WH-02,83
SM-02751,PO-02350,2023-12-20,2023-12-21,STR-003,WH-03,67
SM-02752,PO-01938,2024-10-20,2024-10-22,STR-002,WH-02,10
SM-02753,PO-01746,2023-12-23,2023-12-24,STR-004,WH-03,105
SM-02754,PO-02174,2023-12-20,2023-12-24,STR-004,WH-03,153
SM-02755,PO-01069,2023-12-26,2023-12-30,STR-009,WH-02,142
SM-02756,PO-00507,2024-01-26,2024-01-28,STR-007,WH-02,60
SM-02757,PO-02195,2024-01-20,2024-01-23,STR-007,WH-03,180
SM-02758,PO-01695,2024-03-23,2024-03-27,STR-001,WH-03,133
SM-02759,PO-01522,2023-12-31,2024-01-03,STR-006,WH-02,124
SM-02760,PO-00998,2024-05-01,2024-05-02,STR-006,WH-01,10
SM-02761,PO-01305,2023-12-10,2023-12-12,STR-008,WH-02,100
SM-02762,PO-00049,2023-12-10,2023-12-12,STR-005,WH-03,94
SM-02763,PO-02184,2024-07-13,2024-07-18,STR-010,WH-03,150
SM-02764,PO-00265,2024-05-03,2024-05-08,STR-001,WH-01,91
SM-02765,PO-01333,2023-12-06,2023-12-06,STR-009,WH-02,64
SM-02766,PO-01404,2024-01-02,2024-01-05,STR-008,WH-02,102
SM-02767,PO-01936,2025-01-23,2025-01-28,STR-003,WH-02,15
SM-02768,PO-00627,2024-01-05,2024-01-06,STR-005,WH-03,83
SM-02769,PO-00351,2024-06-11,2024-06-15,STR-006,WH-01,87
SM-02770,PO-02376,2023-12-23,2023-12-27,STR-004,WH-03,107
SM-02771,PO-00057,2024-03-30,2024-03-30,STR-009,WH-03,119
SM-02772,PO-00470,2023-12-16,2023-12-19,STR-002,WH-03,171
SM-02773,PO-01567,2024-03-03,2024-03-05,STR-007,WH-03,175
SM-02774,PO-01166,2024-01-06,2024-01-09,STR-001,WH-02,122
SM-02775,PO-01460,2024-02-03,2024-02-04,STR-001,WH-01,89
SM-02776,PO-01376,2024-02-19,2024-02-20,STR-009,WH-02,174
SM-02777,PO-02269,2023-12-16,2023-12-18,STR-010,WH-03,170
SM-02778,PO-01957,2024-05-30,2024-06-04,STR-001,WH-03,169
SM-02779,PO-00153,2024-07-05,2024-07-10,STR-007,WH-03,88
SM-02780,PO-00992,2025-02-21,2025-02-24,STR-006,WH-02,199
SM-02781,PO-02074,2023-12-16,2023-12-18,STR-001,WH-03,177
SM-02782,PO-01613,2023-12-18,2023-12-20,STR-004,WH-01,113
SM-02783,PO-01200,2024-01-23,2024-01-25,STR-008,WH-02,87
SM-02784,PO-01487,2023-12-26,2023-12-27,STR-006,WH-02,134
SM-02785,PO-00158,2024-12-21,2024-12-23,STR-009,WH-03,70
SM-02786,PO-01432,2025-04-05,2025-04-05,STR-002,WH-03,76
SM-02787,PO-01115,2025-02-21,2025-02-25,STR-010,WH-01,112
SM-02788,PO-01015,2024-02-18,2024-02-19,STR-010,WH-01,196
SM-02789,PO-00143,2024-03-02,2024-03-04,STR-005,WH-03,161
SM-02790,PO-02248,2024-11-14,2024-11-14,STR-001,WH-03,149
SM-02791,PO-01709,2024-03-25,2024-03-27,STR-008,WH-01,90
SM-02792,PO-00428,2024-04-22,2024-04-27,STR-005,WH-02,106
SM-02793,PO-00449,2023-12-18,2023-12-23,STR-008,WH-03,158
SM-02794,PO-02057,2024-03-12,2024-03-13,STR-008,WH-02,137
SM-02795,PO-00057,2024-03-30,2024-03-30,STR-010,WH-03,111
SM-02796,PO-01665,2024-02-29,2024-03-01,STR-009,WH-02,67
SM-02797,PO-00073,2024-06-25,2024-06-30,STR-004,WH-01,85
SM-02798,PO-01556,2024-09-24,2024-09-26,STR-010,WH-03,150
SM-02799,PO-00393,2023-12-14,2023-12-15,STR-006,WH-03,107
SM-02800,PO-01034,2024-06-16,2024-06-20,STR-006,WH-02,108
SM-02801,PO-00629,2023-12-25,2023-12-27,STR-006,WH-03,38
SM-02802,PO-00635,2025-04-05,2025-04-05,STR-006,WH-01,37
SM-02803,PO-00522,2024-01-07,2024-01-12,STR-008,WH-01,138
SM-02804,PO-01854,2024-10-25,2024-10-27,STR-007,WH-02,159
SM-02805,PO-01453,2023-12-19,2023-12-24,STR-008,WH-02,89
SM-02806,PO-02001,2025-11-05,2025-11-06,STR-005,WH-02,152
SM-02807,PO-00246,2024-01-05,2024-01-10,STR-010,WH-03,167
SM-02808,PO-01849,2023-12-11,2023-12-13,STR-002,WH-02,176
SM-02809,PO-00904,2023-12-23,2023-12-27,STR-002,WH-02,34
SM-02810,PO-01738,2023-12-30,2024-01-01,STR-001,WH-01,107
SM-02811,PO-00338,2023-12-09,2023-12-13,STR-005,WH-03,32
SM-02812,PO-01710,2024-08-14,2024-08-17,STR-006,WH-02,77
SM-02813,PO-00430,2024-04-06,2024-04-10,STR-006,WH-03,76
SM-02814,PO-01163,2024-04-06,2024-04-11,STR-006,WH-01,199
SM-02815,PO-00588,2023-12-25,2023-12-30,STR-010,WH-03,83
SM-02816,PO-01512,2024-01-23,2024-01-28,STR-005,WH-03,39
SM-02817,PO-00898,2023-12-14,2023-12-15,STR-008,WH-02,75
SM-02818,PO-02437,2023-12-13,2023-12-13,STR-009,WH-02,44
SM-02819,PO-00086,2024-09-26,2024-10-01,STR-010,WH-01,59
SM-02820,PO-01820,2024-01-09,2024-01-13,STR-004,WH-02,93
SM-02821,PO-00675,2024-11-04,2024-11-05,STR-005,WH-01,181
SM-02822,PO-01708,2024-05-27,2024-05-31,STR-001,WH-03,82
SM-02823,PO-00496,2023-12-21,2023-12-24,STR-005,WH-01,79
SM-02824,PO-00014,2024-01-08,2024-01-09,STR-003,WH-01,58
SM-02825,PO-01444,2023-12-23,2023-12-25,STR-004,WH-02,93
SM-02826,PO-01447,2025-11-07,2025-11-08,STR-006,WH-01,152
SM-02827,PO-00809,2024-01-13,2024-01-15,STR-003,WH-02,32
SM-02828,PO-00852,2024-02-05,2024-02-06,STR-009,WH-02,186
SM-02829,PO-01475,2023-12-10,2023-12-11,STR-006,WH-01,157
SM-02830,PO-01441,2024-01-01,2024-01-04,STR-005,WH-03,46
SM-02831,PO-01972,2024-02-25,2024-02-28,STR-006,WH-03,112
SM-02832,PO-02217,2023-12-23,2023-12-24,STR-009,WH-01,140
SM-02833,PO-01122,2023-12-07,2023-12-08,STR-009,WH-01,122
SM-02834,PO-00641,2024-04-24,2024-04-26,STR-008,WH-02,110
SM-02835,PO-00771,2025-02-10,2025-02-11,STR-004,WH-01,187
SM-02836,PO-00756,2024-01-17,2024-01-21,STR-010,WH-02,145
SM-02837,PO-00432,2023-12-18,2023-12-22,STR-004,WH-01,130
SM-02838,PO-00649,2024-09-21,2024-09-23,STR-008,WH-03,49
SM-02839,PO-01678,2024-11-01,2024-11-05,STR-003,WH-03,194
SM-02840,PO-01760,2025-04-08,2025-04-08,STR-008,WH-01,167
SM-02841,PO-01376,2024-02-20,2024-02-21,STR-009,WH-02,158
SM-02842,PO-01200,2024-01-25,2024-01-29,STR-007,WH-02,173
SM-02843,PO-01876,2023-12-22,2023-12-24,STR-005,WH-02,157
SM-02844,PO-01186,2024-05-11,2024-05-16,STR-005,WH-03,59
SM-02845,PO-00299,2024-05-30,2024-06-03,STR-004,WH-02,98
SM-02846,PO-02028,2024-07-25,2024-07-29,STR-003,WH-01,114
SM-02847,PO-02067,2024-07-12,2024-07-17,STR-005,WH-02,11
SM-02848,PO-01354,2023-12-23,2023-12-27,STR-004,WH-01,122
SM-02849,PO-02054,2024-04-12,2024-04-13,STR-004,WH-01,58
SM-02850,PO-00310,2023-12-21,2023-12-23,STR-007,WH-03,37
SM-02851,PO-01982,2025-03-11,2025-03-12,STR-008,WH-01,97
SM-02852,PO-00997,2023-12-19,2023-12-21,STR-005,WH-01,151
SM-02853,PO-02188,2025-06-18,2025-06-20,STR-004,WH-02,36
SM-02854,PO-01307,2024-07-12,2024-07-13,STR-002,WH-02,36
SM-02855,PO-01631,2024-08-25,2024-08-30,STR-007,WH-03,12
SM-02856,PO-00646,2023-12-15,2023-12-17,STR-004,WH-01,147
SM-02857,PO-00239,2024-10-01,2024-10-01,STR-002,WH-03,138
SM-02858,PO-02165,2024-02-02,2024-02-05,STR-010,WH-02,59
SM-02859,PO-00295,2024-08-16,2024-08-19,STR-002,WH-03,181
SM-02860,PO-00988,2023-12-24,2023-12-29,STR-010,WH-03,34
SM-02861,PO-01473,2023-12-23,2023-12-26,STR-008,WH-01,32
SM-02862,PO-01301,2024-06-19,2024-06-20,STR-010,WH-03,182
SM-02863,PO-01547,2024-03-22,2024-03-27,STR-007,WH-01,117
SM-02864,PO-00752,2024-04-01,2024-04-01,STR-004,WH-01,100
SM-02865,PO-00245,2024-07-06,2024-07-07,STR-005,WH-01,28
SM-02866,PO-01681,2024-11-20,2024-11-21,STR-003,WH-01,136
SM-02867,PO-02262,2024-04-22,2024-04-24,STR-010,WH-03,96
SM-02868,PO-00430,2024-04-08,2024-04-10,STR-009,WH-03,119
SM-02869,PO-00407,2023-12-08,2023-12-09,STR-004,WH-01,116
SM-02870,PO-00514,2025-06-12,2025-06-12,STR-002,WH-01,28
SM-02871,PO-00136,2025-08-20,2025-08-22,STR-002,WH-03,167
SM-02872,PO-02384,2025-08-20,2025-08-21,STR-008,WH-02,111
SM-02873,PO-00557,2024-12-19,2024-12-20,STR-010,WH-03,19
SM-02874,PO-02312,2025-01-19,2025-01-22,STR-010,WH-02,57
SM-02875,PO-01732,2025-08-15,2025-08-17,STR-009,WH-01,105
SM-02876,PO-00204,2023-12-21,2023-12-25,STR-009,WH-03,151
SM-02877,PO-00381,2024-07-08,2024-07-10,STR-007,WH-01,39
SM-02878,PO-01192,2025-07-24,2025-07-24,STR-001,WH-02,130
SM-02879,PO-00803,2024-01-01,2024-01-05,STR-001,WH-03,31
SM-02880,PO-01150,2023-12-21,2023-12-22,STR-004,WH-03,59
SM-02881,PO-00042,2023-12-29,2023-12-30,STR-010,WH-01,23
SM-02882,PO-01398,2024-10-09,2024-10-11,STR-007,WH-02,20
SM-02883,PO-01976,2024-02-02,2024-02-04,STR-001,WH-02,176
SM-02884,PO-01166,2024-01-05,2024-01-10,STR-008,WH-02,93
SM-02885,PO-01839,2023-12-22,2023-12-27,STR-010,WH-01,145
SM-02886,PO-00704,2025-09-02,2025-09-04,STR-002,WH-01,128
SM-02887,PO-00936,2024-08-31,2024-09-03,STR-009,WH-03,54
SM-02888,PO-00626,2023-12-28,2023-12-30,STR-010,WH-01,44
SM-02889,PO-02355,2023-12-17,2023-12-17,STR-008,WH-03,93
SM-02890,PO-01049,2023-12-27,2023-12-30,STR-001,WH-01,161
SM-02891,PO-01020,2023-12-23,2023-12-26,STR-009,WH-03,135
SM-02892,PO-01507,2025-03-16,2025-03-17,STR-005,WH-03,139
SM-02893,PO-02200,2024-01-29,2024-02-01,STR-007,WH-02,163
SM-02894,PO-01099,2025-01-12,2025-01-13,STR-008,WH-01,24
SM-02895,PO-01948,2024-01-04,2024-01-07,STR-010,WH-02,119
SM-02896,PO-00888,2025-01-01,2025-01-06,STR-007,WH-01,143
SM-02897,PO-00992,2025-02-21,2025-02-24,STR-008,WH-02,173
SM-02898,PO-01498,2024-07-20,2024-07-23,STR-001,WH-03,149
SM-02899,PO-01000,2025-09-29,2025-10-02,STR-009,WH-01,19
SM-02900,PO-00056,2024-06-18,2024-06-22,STR-008,WH-01,18
SM-02901,PO-02381,2025-01-04,2025-01-06,STR-001,WH-01,39
SM-02902,PO-01818,2024-05-10,2024-05-11,STR-003,WH-01,68
SM-02903,PO-01486,2023-12-21,2023-12-26,STR-010,WH-03,10
SM-02904,PO-01159,2024-01-14,2024-01-16,STR-004,WH-02,38
SM-02905,PO-01536,2025-03-14,2025-03-18,STR-007,WH-01,77
SM-02906,PO-00076,2025-02-04,2025-02-05,STR-002,WH-03,89
SM-02907,PO-01662,2023-12-16,2023-12-21,STR-001,WH-02,183
SM-02908,PO-00819,2023-12-21,2023-12-23,STR-004,WH-01,10
SM-02909,PO-01781,2024-01-21,2024-01-25,STR-003,WH-01,23
SM-02910,PO-02323,2025-06-09,2025-06-13,STR-004,WH-02,200
SM-02911,PO-01132,2023-12-26,2023-12-30,STR-003,WH-02,68
SM-02912,PO-00947,2024-04-03,2024-04-04,STR-002,WH-01,84
SM-02913,PO-00215,2023-12-09,2023-12-11,STR-009,WH-01,36
SM-02914,PO-00032,2024-11-03,2024-11-04,STR-002,WH-01,186
SM-02915,PO-01839,2023-12-22,2023-12-27,STR-002,WH-01,85
SM-02916,PO-01297,2024-10-12,2024-10-15,STR-008,WH-01,21
SM-02917,PO-01370,2023-12-17,2023-12-22,STR-002,WH-03,102
SM-02918,PO-00119,2024-07-22,2024-07-27,STR-009,WH-03,191
SM-02919,PO-00048,2023-12-19,2023-12-23,STR-001,WH-01,122
SM-02920,PO-00954,2023-12-22,2023-12-26,STR-006,WH-01,38
SM-02921,PO-01495,2024-07-31,2024-08-01,STR-010,WH-01,130
SM-02922,PO-01771,2024-03-03,2024-03-05,STR-004,WH-03,77
SM-02923,PO-00449,2023-12-20,2023-12-21,STR-004,WH-03,48
SM-02924,PO-00761,2025-01-12,2025-01-14,STR-009,WH-02,35
SM-02925,PO-00223,2025-01-10,2025-01-13,STR-007,WH-03,200
SM-02926,PO-01735,2024-08-04,2024-08-05,STR-001,WH-01,158
SM-02927,PO-00687,2024-06-05,2024-06-09,STR-004,WH-03,122
SM-02928,PO-01818,2024-05-10,2024-05-13,STR-005,WH-01,158
SM-02929,PO-00180,2023-12-12,2023-12-13,STR-006,WH-03,137
SM-02930,PO-01381,2024-03-12,2024-03-14,STR-004,WH-01,192
SM-02931,PO-02032,2024-01-04,2024-01-08,STR-010,WH-02,187
SM-02932,PO-01425,2023-12-08,2023-12-09,STR-003,WH-02,90
SM-02933,PO-02159,2024-06-21,2024-06-26,STR-008,WH-02,190
SM-02934,PO-02147,2024-08-17,2024-08-18,STR-010,WH-01,112
SM-02935,PO-02269,2023-12-16,2023-12-20,STR-004,WH-03,37
SM-02936,PO-01300,2023-12-18,2023-12-19,STR-002,WH-01,76
SM-02937,PO-00666,2024-01-11,2024-01-13,STR-005,WH-01,84
SM-02938,PO-02052,2023-12-18,2023-12-21,STR-005,WH-03,116
SM-02939,PO-01801,2023-12-16,2023-12-18,STR-004,WH-02,123
SM-02940,PO-00305,2025-03-04,2025-03-04,STR-008,WH-03,33
SM-02941,PO-02349,2024-05-21,2024-05-25,STR-001,WH-02,112
SM-02942,PO-02446,2025-12-12,2025-12-12,STR-006,WH-01,177
SM-02943,PO-00220,2024-01-29,2024-01-29,STR-009,WH-03,199
SM-02944,PO-00021,2025-12-19,2025-12-20,STR-004,WH-01,41
SM-02945,PO-00372,2025-04-17,2025-04-18,STR-008,WH-01,128
SM-02946,PO-00119,2024-07-22,2024-07-24,STR-007,WH-03,176
SM-02947,PO-00151,2025-08-21,2025-08-23,STR-002,WH-01,125
SM-02948,PO-00874,2024-03-07,2024-03-08,STR-009,WH-01,180
SM-02949,PO-02140,2023-12-26,2023-12-28,STR-002,WH-02,17
SM-02950,PO-01002,2024-08-02,2024-08-07,STR-006,WH-01,107
SM-02951,PO-01465,2023-12-06,2023-12-07,STR-007,WH-02,17
SM-02952,PO-00261,2024-02-22,2024-02-25,STR-010,WH-02,84
SM-02953,PO-00532,2023-12-29,2023-12-30,STR-007,WH-02,191
SM-02954,PO-01793,2023-12-21,2023-12-24,STR-009,WH-01,29
SM-02955,PO-00504,2025-04-12,2025-04-14,STR-007,WH-03,79
SM-02956,PO-00707,2024-02-24,2024-02-25,STR-005,WH-02,41
SM-02957,PO-01039,2024-10-14,2024-10-17,STR-008,WH-02,178
SM-02958,PO-01622,2024-01-02,2024-01-05,STR-007,WH-02,145
SM-02959,PO-00598,2025-01-30,2025-01-31,STR-003,WH-02,174
SM-02960,PO-01743,2024-01-08,2024-01-09,STR-005,WH-01,30
SM-02961,PO-01732,2025-08-15,2025-08-17,STR-009,WH-01,24
SM-02962,PO-00919,2023-12-17,2023-12-20,STR-009,WH-02,35
SM-02963,PO-01385,2023-12-13,2023-12-15,STR-010,WH-03,81
SM-02964,PO-01731,2024-10-16,2024-10-16,STR-007,WH-01,26
SM-02965,PO-02029,2024-03-29,2024-04-01,STR-005,WH-01,93
SM-02966,PO-00772,2023-12-05,2023-12-09,STR-004,WH-03,79
SM-02967,PO-02378,2023-12-14,2023-12-18,STR-006,WH-01,12
SM-02968,PO-01326,2024-03-11,2024-03-12,STR-005,WH-01,186
SM-02969,PO-00874,2024-03-09,2024-03-10,STR-008,WH-01,67
SM-02970,PO-01191,2023-12-17,2023-12-19,STR-007,WH-01,171
SM-02971,PO-00431,2024-12-04,2024-12-09,STR-001,WH-02,163
SM-02972,PO-00187,2025-04-22,2025-04-22,STR-008,WH-03,157
