customer_id,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,rfm_segment,promo_sensitivity,segment
CUS-01747,140,41,17406.53,1,1,1,111,Lost,1.0,price_sensitive
CUS-01748,8,44,23979.18,4,1,2,412,Need Attention,0.6666666666666667,price_sensitive
CUS-01749,171,107,40159.19,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01750,70,84,41460.48,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-01751,17,92,35252.03,4,3,2,432,Loyal,0.6666666666666667,promo_lover
CUS-01752,185,98,35763.76,1,3,2,132,At Risk,0.6666666666666667,promo_lover
CUS-01753,27,237,98106.0,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01754,49,131,64788.23,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-01755,9,170,62912.25,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01756,179,43,17547.45,1,1,1,111,Lost,1.0,price_sensitive
CUS-01757,2,47,20964.87,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-01758,165,100,38587.13,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01759,92,65,24034.06,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01760,53,45,19118.52,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01761,107,46,25140.2,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01762,50,77,38236.729999999996,3,2,3,323,Potential Loyalists,0.33333333333333337,occasional
CUS-01763,77,48,19814.04,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01764,9,253,107682.29,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01765,39,77,33740.14,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01766,2,104,40851.25,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01767,38,126,51440.78,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01768,26,138,53182.86,3,4,3,343,Loyal,0.33333333333333337,loyal_full_price
CUS-01769,50,94,29864.95,3,3,2,332,Potential Loyalists,0.6666666666666667,promo_lover
CUS-01770,115,61,26727.09,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01771,94,99,37497.01,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-01772,194,42,17308.08,1,1,1,111,Lost,1.0,price_sensitive
CUS-01773,28,224,100611.19,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01774,26,138,59959.97,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01775,39,246,108992.33,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01776,132,50,24606.48,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01777,27,100,37479.86,3,3,2,332,Potential Loyalists,0.6666666666666667,promo_lover
CUS-01778,17,238,96264.47,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01779,191,48,24534.51,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01780,88,48,19847.46,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01781,63,147,59451.91,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01782,23,93,42520.32,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01783,23,155,58957.01,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01784,186,47,18230.89,1,1,1,111,Lost,1.0,price_sensitive
CUS-01785,197,79,35632.0,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01786,115,137,50359.26,1,4,3,143,New Customers,0.33333333333333337,loyal_full_price
CUS-01787,53,51,26973.43,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01788,11,126,41917.73,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01789,55,79,33145.39,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01790,9,160,71848.84,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01791,52,223,87235.39,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01792,172,42,17535.06,1,1,1,111,Lost,1.0,price_sensitive
CUS-01793,38,55,31180.77,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01794,8,241,115203.29,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01795,9,104,42521.56,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01796,72,41,25272.260000000002,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-01797,64,76,45028.41,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-01798,7,202,87838.06999999999,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01799,22,244,103424.94,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01800,40,133,63452.5,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-01801,96,88,39490.99,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-01802,27,215,98216.02,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01803,22,45,25911.13,3,1,2,312,Need Attention,0.6666666666666667,price_sensitive
CUS-01804,72,115,41612.64,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01805,36,113,53052.84,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01806,78,44,16933.23,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01807,82,58,24223.59,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01808,11,93,53594.92,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01809,17,61,33132.96,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01810,72,44,19871.61,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01811,52,43,17216.29,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01812,28,42,16845.77,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01813,28,143,64194.24,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01814,37,52,26855.13,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01815,85,86,38374.47,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-01816,23,238,98094.15,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01817,8,90,43420.68,4,2,3,423,Loyal,0.33333333333333337,loyal_full_price
CUS-01818,1,98,36354.0,4,3,2,432,Loyal,0.6666666666666667,promo_lover
CUS-01819,56,140,61718.45,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01820,2,160,67548.76,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01821,107,95,41297.1,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01822,38,85,32288.73,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01823,2,115,46968.39,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01824,53,238,105482.32,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01825,8,151,62712.26,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01826,12,241,109514.35,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01827,162,62,29396.12,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01828,73,43,17106.35,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01829,2,136,56378.15,4,4,3,443,Champions,0.33333333333333337,loyal_full_price
CUS-01830,199,56,15192.64,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01831,76,46,16317.46,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01832,80,70,30481.25,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01833,74,41,20697.6,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01834,50,91,39681.79,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01835,26,44,28059.02,3,1,2,312,Need Attention,0.6666666666666667,price_sensitive
CUS-01836,149,48,15720.130000000001,1,1,1,111,Lost,1.0,price_sensitive
CUS-01837,96,45,18590.22,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01838,8,132,71107.49,4,3,4,434,Champions,0.0,loyal_full_price
CUS-01839,27,228,108197.87,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01840,7,46,19193.2,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-01841,17,79,30446.64,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01842,17,82,38869.03,4,2,3,423,Loyal,0.33333333333333337,occasional
CUS-01843,72,78,31750.79,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01844,2,103,48934.69,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01845,53,93,36162.38,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-01846,52,40,10251.51,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01847,38,151,72522.73,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01848,8,50,22306.19,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01849,75,55,22766.26,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01850,130,46,21312.38,1,1,1,111,Lost,1.0,price_sensitive
CUS-01851,164,87,31371.98,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01852,72,99,45040.26,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01853,106,43,23637.71,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01854,1,151,64740.15,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01855,26,96,46627.19,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01856,3,51,23172.69,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01857,28,38,13600.64,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01858,9,171,71180.93,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01859,96,94,50495.04,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01860,26,131,55821.01,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01861,57,37,13793.53,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01862,53,155,53243.75,2,4,3,243,Potential Loyalists,0.33333333333333337,loyal_full_price
CUS-01863,40,88,43673.5,3,2,3,323,Potential Loyalists,0.33333333333333337,occasional
CUS-01864,33,48,24151.22,3,1,2,312,Need Attention,0.6666666666666667,price_sensitive
CUS-01865,51,43,25460.530000000002,3,1,2,312,Need Attention,0.6666666666666667,price_sensitive
CUS-01866,280,52,17712.82,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01867,27,223,98332.08,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01868,66,87,42689.97,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-01869,10,144,63409.4,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01870,75,52,24196.19,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01871,3,99,37510.21,4,3,2,432,Loyal,0.6666666666666667,promo_lover
CUS-01872,61,133,52522.82,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01873,201,43,17584.25,1,1,1,111,Lost,1.0,price_sensitive
CUS-01874,1,88,32678.96,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01875,12,51,19008.66,4,2,1,421,Need Attention,1.0,price_sensitive
CUS-01876,114,52,21422.24,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01877,248,44,17615.31,1,1,1,111,Lost,1.0,price_sensitive
CUS-01878,83,46,21181.73,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01879,70,48,18632.32,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01880,17,88,30168.25,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01881,10,62,27111.19,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01882,39,143,58408.08,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01883,1,139,54541.93,4,4,3,443,Champions,0.33333333333333337,loyal_full_price
CUS-01884,59,152,70036.08,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01885,8,133,56666.99,4,3,4,434,Champions,0.0,loyal_full_price
CUS-01886,18,226,93750.82,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01887,159,58,27167.44,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01888,107,91,44553.72,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01889,84,46,17887.62,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01890,117,102,52601.76,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01891,266,44,16242.06,1,1,1,111,Lost,1.0,price_sensitive
CUS-01892,116,174,62393.81,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-01893,49,55,18595.03,3,2,1,321,About to Sleep,1.0,price_sensitive
CUS-01894,28,245,97889.33,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01895,8,35,12983.369999999999,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-01896,36,44,16648.56,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01897,39,245,96992.67,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01898,16,271,118351.83,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01899,67,84,26319.52,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01900,48,35,16794.91,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01901,56,88,41620.79,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-01902,36,157,58169.75,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01903,27,48,21115.66,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-01904,69,160,76655.6,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01905,76,46,15037.75,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01906,81,90,36111.15,2,2,2,222,Need Attention,0.6666666666666667,promo_lover
CUS-01907,68,47,24455.88,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-01908,49,52,20936.94,3,2,1,321,About to Sleep,1.0,price_sensitive
CUS-01909,77,43,13747.19,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01910,82,147,58694.76,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01911,28,115,50855.43,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01912,67,98,44912.38,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01913,96,44,25209.51,2,1,2,212,At Risk,0.6666666666666667,price_sensitive
CUS-01914,76,89,40344.47,2,2,3,223,Need Attention,0.33333333333333337,occasional
CUS-01915,120,28,16596.04,1,1,1,111,Lost,1.0,price_sensitive
CUS-01916,8,280,116425.28,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01917,199,38,10819.73,1,1,1,111,Lost,1.0,price_sensitive
CUS-01918,27,219,88665.23,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01919,38,135,56881.64,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-01920,226,50,19777.54,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01921,287,39,14629.33,1,1,1,111,Lost,1.0,price_sensitive
CUS-01922,38,56,22860.91,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01923,238,55,28790.239999999998,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01924,80,44,18017.84,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01925,9,119,41739.159999999996,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01926,113,48,23966.53,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01927,135,51,19783.84,1,2,1,121,At Risk,1.0,price_sensitive
CUS-01928,106,95,35941.14,1,3,2,132,At Risk,0.6666666666666667,promo_lover
CUS-01929,38,52,17710.02,3,2,1,321,About to Sleep,1.0,price_sensitive
CUS-01930,52,84,32338.940000000002,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01931,3,51,23355.33,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01932,68,50,22570.98,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01933,116,47,15234.6,1,1,1,111,Lost,1.0,price_sensitive
CUS-01934,28,101,31643.07,3,3,2,332,Potential Loyalists,0.6666666666666667,promo_lover
CUS-01935,97,47,19939.9,1,1,1,111,Lost,1.0,price_sensitive
CUS-01936,52,239,87154.92,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01937,1,224,102023.3,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01938,96,95,37791.65,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-01939,88,143,53849.68,2,4,3,243,Potential Loyalists,0.33333333333333337,loyal_full_price
CUS-01940,39,52,25711.95,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01941,26,41,24309.22,3,1,2,312,Need Attention,0.6666666666666667,price_sensitive
CUS-01942,121,87,40009.22,1,2,3,123,Need Attention,0.33333333333333337,occasional
CUS-01943,202,35,9081.86,1,1,1,111,Lost,1.0,price_sensitive
CUS-01944,68,41,18966.05,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01945,11,145,57728.159999999996,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01946,39,52,15665.29,3,2,1,321,About to Sleep,1.0,price_sensitive
CUS-01947,112,89,42658.53,1,2,3,123,Need Attention,0.33333333333333337,occasional
CUS-01948,28,148,69484.18,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01949,48,211,78816.49,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01950,116,48,29215.25,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-01951,92,125,57179.59,2,3,4,234,Potential Loyalists,0.0,loyal_full_price
CUS-01952,39,149,63413.72,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01953,51,57,23597.0,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-01954,113,83,31293.03,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01955,69,72,28343.62,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01956,74,40,14172.55,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01957,49,132,57694.01,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-01958,10,274,109271.5,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01959,2,105,41588.97,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01960,2,88,44739.17,4,2,3,423,Loyal,0.33333333333333337,occasional
CUS-01961,53,102,42583.36,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01962,176,49,19344.5,1,1,1,111,Lost,1.0,price_sensitive
CUS-01963,106,148,68978.47,1,4,4,144,New Customers,0.0,loyal_full_price
CUS-01964,23,149,62912.95,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01965,50,99,45438.53,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01966,135,87,34539.56,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01967,33,93,40375.71,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01968,65,111,39808.45,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-01969,38,99,49360.41,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01970,120,34,13558.33,1,1,1,111,Lost,1.0,price_sensitive
CUS-01971,50,84,41161.92,3,2,3,323,Potential Loyalists,0.33333333333333337,occasional
CUS-01972,114,83,37203.63,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-01973,150,100,45366.18,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01974,22,50,19844.12,3,2,1,321,About to Sleep,1.0,price_sensitive
CUS-01975,9,137,56937.89,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01976,51,98,40171.46,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-01977,71,79,35012.48,2,2,2,222,Need Attention,0.6666666666666667,price_sensitive
CUS-01978,113,35,13904.789999999999,1,1,1,111,Lost,1.0,price_sensitive
CUS-01979,18,43,17555.43,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-01980,51,90,42080.67,3,2,3,323,Potential Loyalists,0.33333333333333337,loyal_full_price
CUS-01981,38,138,65734.88,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01982,9,231,92061.21,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01983,201,44,15126.44,1,1,1,111,Lost,1.0,price_sensitive
CUS-01984,7,102,44862.91,4,3,3,433,Loyal,0.33333333333333337,loyal_full_price
CUS-01985,9,252,114127.69,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01986,73,52,18115.95,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-01987,9,247,102524.2,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01988,27,145,59212.96,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-01989,67,151,64970.94,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01990,168,134,55168.96,1,3,3,133,New Customers,0.33333333333333337,loyal_full_price
CUS-01991,12,50,26859.12,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01992,78,147,59192.04,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01993,135,40,17501.9,1,1,1,111,Lost,1.0,price_sensitive
CUS-01994,191,47,17532.29,1,1,1,111,Lost,1.0,price_sensitive
CUS-01995,70,141,61793.79,2,4,4,244,Potential Loyalists,0.0,loyal_full_price
CUS-01996,96,46,20938.24,2,1,1,211,At Risk,1.0,price_sensitive
CUS-01997,10,223,91254.58,4,4,4,444,Champions,0.0,loyal_full_price
CUS-01998,1,83,26084.79,4,2,2,422,Potential Loyalists,0.6666666666666667,price_sensitive
CUS-01999,28,83,35631.93,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02000,43,262,116993.8,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02001,49,83,38402.17,3,2,3,323,Potential Loyalists,0.33333333333333337,occasional
CUS-02002,71,136,54813.35,2,4,3,243,Potential Loyalists,0.33333333333333337,loyal_full_price
CUS-02003,26,121,54605.4,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02004,3,245,113777.66,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02005,12,163,62114.42,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02006,12,205,91301.17,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02007,161,41,18033.39,1,1,1,111,Lost,1.0,price_sensitive
CUS-02008,65,56,20156.7,2,2,1,221,About to Sleep,1.0,price_sensitive
CUS-02009,94,98,42668.9,2,3,3,233,Need Attention,0.33333333333333337,loyal_full_price
CUS-02010,26,56,32305.57,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02011,24,137,57758.88,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02012,40,43,16084.279999999999,3,1,1,311,Hibernating,1.0,price_sensitive
CUS-02013,38,205,104180.48,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02014,64,43,20585.95,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02015,187,43,16738.35,1,1,1,111,Lost,1.0,price_sensitive
CUS-02016,8,43,16912.46,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-02017,50,97,40360.04,3,3,3,333,Loyal,0.33333333333333337,loyal_full_price
CUS-02018,64,42,19135.24,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02019,2,38,18108.760000000002,4,1,1,411,Need Attention,1.0,price_sensitive
CUS-02020,49,95,57047.44,3,3,4,334,Loyal,0.0,loyal_full_price
CUS-02021,224,40,16001.06,1,1,1,111,Lost,1.0,price_sensitive
CUS-02022,27,89,44962.82,3,2,3,323,Potential Loyalists,0.33333333333333337,occasional
CUS-02023,49,85,34257.41,3,2,2,322,About to Sleep,0.6666666666666667,price_sensitive
CUS-02024,86,98,37013.84,2,3,2,232,Need Attention,0.6666666666666667,promo_lover
CUS-02025,157,47,25880.719999999998,1,1,2,112,Hibernating,0.6666666666666667,price_sensitive
CUS-02026,35,54,19243.43,3,2,1,321,About to Sleep,1.0,price_sensitive
CUS-02027,2,152,65377.37,4,4,4,444,Champions,0.0,loyal_full_price
CUS-02028,169,64,24826.079999999998,1,2,2,122,At Risk,0.6666666666666667,price_sensitive
CUS-02029,53,49,21382.239999999998,2,1,1,211,At Risk,1.0,price_sensitive
CUS-02030,50,164,60083.21,3,4,4,344,Loyal,0.0,loyal_full_price
CUS-02031,236,41,18262.97,1,1,1,111,Lost,1.0,price_sensitive
